ID;Site;Unit;Layer;Phase;Period;Out Sur Treat;RimTYpeCA;Rim Angle;Rim Thickness;Rim Dia;CR2/3;Dogon;RSO;CR6;CR4;PE;ch;paint;ICS
277;TBZ2;1;3;5;3;23;E1;4;10,07;9;0;0;0;0;0;0;0;0;0
278;TBZ2;1;3;5;3;23;S;4;7,87;9;0;0;0;0;0;0;0;1;0
278;TBZ2;1;3;5;3;2;E1;4;12,58;14;0;0;0;0;0;1;0;0;0
279;TBZ2;1;3;5;3;2;S;4;22,32;15;0;0;0;0;0;0;0;0;0
281;TBZ2;1;3;5;3;23;S;4;14,65;;0;0;0;0;0;0;0;0;0
282;TBZ2;1;3;5;3;23;;4;;;0;0;0;0;1;0;0;0;0
283;TBZ2;1;3;5;3;23;S;4;8,63;11;0;0;0;0;0;0;0;0;0
285;TBZ2;1;3;5;3;2;S;4;10,22;12;0;0;0;0;0;0;0;1;0
287;TBZ2;1;3;5;3;2;S;4;10,79;10;0;0;0;1;0;0;0;0;0
288;TBZ2;1;3;5;3;2;S;4;27,39;20;0;0;0;0;0;0;0;0;0
289;TBZ2;1;3;5;3;23;C;2;5,14;10;0;0;0;0;0;0;0;0;0
290;TBZ2;1;3;5;3;2;S;4;21,48;15;0;0;0;0;0;0;0;1;0
292;TBZ2;1;3;5;3;2;E1;4;10,29;11;0;0;0;0;0;1;0;0;0
293;TBZ2;1;3;5;3;2;E1;4;12;11;0;0;0;0;0;1;0;0;0
294;TBZ2;1;3;5;3;23;E1;4;11,28;13;0;0;0;1;1;0;0;1;0
295;TBZ2;1;3;5;3;23;E2;2;26,32;16;0;0;0;0;0;0;0;0;0
296;TBZ2;1;3;5;3;23;S;4;10,33;11;0;0;0;0;0;0;0;0;0
297;TBZ2;1;3;5;3;2;S;4;18,9;13;0;0;0;0;0;0;0;1;0
298;TBZ2;1;3;5;3;23;S;3;7,24;9;0;0;0;0;0;0;0;1;0
299;TBZ2;1;3;5;3;23;E1;4;11,6;10;0;0;0;0;0;1;0;0;0
300;TBZ2;1;3;5;3;23;S;4;8,97;;0;0;0;0;0;0;0;0;0
301;TBZ2;1;3;5;3;2;E1;3;8,71;6;0;0;0;0;0;1;0;1;0
303;TBZ2;1;3;5;3;2;S;4;15,44;11;0;0;0;0;0;0;0;0;0
304;TBZ2;1;3;5;3;2;E1;4;10,5;;0;0;0;0;0;1;0;0;0
305;TBZ2;1;3;5;3;2;E1;4;11,71;12;0;0;0;0;0;1;0;0;0
306;TBZ2;1;3;5;3;2;E1;4;11,41;11;0;0;0;0;0;1;0;0;0
307;TBZ2;1;3;5;3;23;S;4;5,44;11;0;0;0;0;0;0;0;0;0
308;TBZ2;1;3;5;3;23;S;4;9,42;10;0;0;0;1;0;0;0;0;0
309;TBZ2;1;3;5;3;2;S;4;5,81;;0;0;0;0;0;0;0;0;0
310;TBZ2;1;3;5;3;2;E1;4;13,51;11;0;0;0;0;0;0;0;0;0
311;TBZ2;1;3;5;3;2;E1;4;10,6;12;0;0;0;0;0;1;0;0;0
312;TBZ2;1;3;5;3;23;S;4;9;10;0;0;0;0;0;0;0;0;0
314;TBZ2;1;3;5;3;23;S;4;17,78;10;0;0;0;0;0;0;0;0;0
315;TBZ2;1;3;5;3;2;E1;4;13,94;10;0;0;0;0;0;1;0;0;0
316;TBZ2;1;3;5;3;2;E1;4;17,11;11;0;0;0;0;0;1;0;0;0
317;TBZ2;1;3;5;3;2;E1;4;11,57;12;0;0;0;0;0;1;0;0;0
320;TBZ2;1;3;5;3;2;S;4;20,19;18;0;0;0;0;0;0;0;0;0
321;TBZ2;1;3;5;3;2;S;4;8,91;10;0;0;0;0;0;0;0;0;0
322;TBZ2;1;3;5;3;23;S;4;12,76;9;0;0;0;0;0;0;0;1;0
323;TBZ2;1;3;5;3;2;S;4;11,77;12;0;0;0;0;0;0;0;1;0
324;TBZ2;1;3;5;3;2;E1;4;7,53;6;0;0;0;0;0;1;0;0;0
327;TBZ2;1;3;5;3;23;S;3;11,47;11;0;0;0;0;0;1;0;0;0
328;TBZ2;1;3;5;3;2;E1;4;13,81;12;0;0;0;0;0;1;0;0;0
329;TBZ2;1;3;5;3;23;S;;11;11;0;0;0;0;0;0;0;0;0
330;TBZ2;1;3;5;3;23;S;4;7,93;11;0;0;0;0;0;0;0;0;0
331;TBZ2;1;3;5;3;23;S;4;9,79;9;0;0;0;0;0;0;0;0;0
332;TBZ2;1;3;5;3;23;S;4;10,22;;0;0;0;1;0;0;0;0;0
332;TBZ2;1;3;5;3;2;E1;4;8,66;;0;0;0;0;0;1;0;0;0
333;TBZ2;1;3;5;3;2;S;4;13,07;14;0;0;0;0;0;0;0;0;0
334;TBZ2;1;3;5;3;2;E1;4;7,94;7;0;0;0;0;0;1;0;0;0
335;TBZ2;1;3;5;3;23;E2;2;11,7;11;0;0;0;0;0;0;0;0;0
339;TBZ2;1;3;5;3;2;S;4;14,33;10;0;0;0;0;0;0;0;0;0
343;TBZ2;1;4;5;3;2;E1;4;11,86;13;0;0;0;0;0;1;0;0;0
344;TBZ2;1;4;5;3;23;S;4;11,29;8;0;0;0;0;0;0;0;1;0
345;TBZ2;1;4;5;3;2;E1;4;10,07;11;0;0;0;0;0;1;0;0;0
346;TBZ2;1;4;5;3;2;S;4;26,84;24;0;0;0;0;0;0;0;1;0
347;TBZ2;1;4;5;3;2;E1;4;12,11;12;0;0;0;0;0;1;0;0;0
348;TBZ2;1;4;5;3;23;E1;4;13,05;11;0;0;0;0;0;1;0;0;0
349;TBZ2;1;4;5;3;2;S;4;25,84;19;0;0;0;0;0;0;0;1;0
350;TBZ2;1;4;5;3;2;E1;4;8,83;11;0;0;0;1;1;0;0;0;0
351;TBZ2;1;4;5;3;2;E1;4;11,52;13;0;0;0;0;0;1;0;0;0
352;TBZ2;1;4;5;3;23;S;4;6,37;6;0;0;0;0;0;0;0;0;0
353;TBZ2;1;4;5;3;23;S;4;16,8;11;0;0;0;0;0;0;0;1;0
354;TBZ2;1;4;5;3;23;S;3;8,87;11;0;0;0;0;0;0;0;0;0
355;TBZ2;1;4;5;3;2;E1;4;12,89;11;0;0;0;0;0;1;0;0;0
356;TBZ2;1;4;5;3;23;S;4;8,51;8;0;0;0;0;0;0;0;0;0
357;TBZ2;1;4;5;3;2;E1;4;9,53;6;0;0;0;0;0;1;0;0;0
358;TBZ2;1;4;5;3;2;E1;4;8,59;9;0;0;0;0;0;1;0;0;0
359;TBZ2;1;4;5;3;23;S;4;10,06;11;0;0;0;1;0;0;0;0;0
360;TBZ2;1;4;5;3;2;E2;4;29,53;13;0;0;0;0;0;0;0;1;0
361;TBZ2;1;4;5;3;23;S;4;17,05;13;0;0;0;0;0;0;0;0;0
362;TBZ2;1;4;5;3;23;E1;4;17,08;11;0;0;0;0;0;1;0;0;0
363;TBZ2;1;4;5;3;2;E1;4;8,49;;0;0;0;0;0;1;0;0;0
364;TBZ2;1;4;5;3;2;E1;4;8,38;;0;0;0;0;0;1;0;0;0
365;TBZ2;1;4;5;3;23;C;2;4,9;9;0;0;0;0;0;0;0;0;0
366;TBZ2;1;4;5;3;23;S;4;6;;0;0;0;0;0;0;0;0;0
367;TBZ2;1;4;5;3;23;S;4;4,87;8;0;0;0;0;0;0;0;0;0
368;TBZ2;1;4;5;3;2;E1;4;8,41;10;0;0;0;0;0;1;0;0;0
369;TBZ2;1;4;5;3;2;E1;4;8,35;9;0;0;0;0;0;1;0;0;0
370;TBZ2;1;4;5;3;2;E1;4;9,94;8;0;0;0;0;0;1;0;0;0
371;TBZ2;1;4;5;3;23;S;4;21,64;12;0;0;0;0;0;0;0;0;0
372;TBZ2;1;4;5;3;2;E1;4;9,26;11;0;0;0;0;0;1;0;0;0
373;TBZ2;1;4;5;3;23;S;4;6,47;8;0;0;0;0;0;0;0;0;0
374;TBZ2;1;4;5;3;2;E1;4;8,43;11;0;0;0;0;1;0;0;0;0
375;TBZ2;1;4;5;3;2;S;4;26,04;20;0;0;0;0;0;0;0;0;0
376;TBZ2;1;4;5;3;2;E1;4;13,56;;0;0;0;0;0;1;0;0;0
377;TBZ2;1;4;5;3;23;S;4;11,45;6;0;0;0;0;0;0;0;1;0
378;TBZ2;1;4;5;3;23;S;4;10,51;8;0;0;0;0;0;1;0;0;0
379;TBZ2;1;4;5;3;23;S;4;8,81;7;0;0;0;0;0;1;0;1;0
380;TBZ2;1;5;5;3;23;E1;4;9,74;;0;0;0;0;0;0;0;0;0
381;TBZ2;1;5;5;3;2;S;4;30,2;19;0;0;0;0;0;0;0;1;0
382;TBZ2;1;5;5;3;23;S;4;14,22;11;0;0;0;0;0;0;0;0;0
383;TBZ2;1;5;5;3;2;S;4;24,04;16;0;0;0;0;0;0;0;0;0
383;TBZ2;1;5;5;3;2;S;4;25,22;19;0;0;0;0;0;0;0;0;0
384;TBZ2;1;5;5;3;23;E2;2;16,06;6;0;0;0;0;0;0;0;1;0
385;TBZ2;1;5;5;3;23;E1;2;7,58;6;0;0;0;0;0;0;0;0;0
386;TBZ2;1;5;5;3;2;E1;4;15,2;13;0;0;0;0;0;1;0;0;0
387;TBZ2;1;5;5;3;2;E1;4;10,99;15;0;0;0;0;0;1;0;1;0
388;TBZ2;1;5;5;3;23;E1;4;10,15;11;0;0;0;0;0;0;0;1;0
389;TBZ2;1;5;5;3;2;E3;2;28,58;18;0;0;0;0;0;0;0;1;0
390;TBZ2;1;5;5;3;23;E1;4;11,92;9;0;0;0;0;0;1;0;1;0
391;TBZ2;1;5;5;3;2;E1;4;10,49;10;0;0;0;0;0;1;0;1;0
392;TBZ2;1;5;5;3;2;S;4;30,46;16;0;0;0;0;0;0;0;0;0
393;TBZ2;1;5;5;3;23;E1;4;10,61;8;0;0;0;0;1;0;0;1;0
394;TBZ2;1;5;5;3;2;E1;4;10,2;11;0;0;0;0;0;1;0;0;0
395;TBZ2;1;5;5;3;2;S;4;29,97;17;0;0;0;0;0;0;0;0;0
396;TBZ2;1;5;5;3;2;E1;4;9,11;11;0;0;0;0;0;1;0;0;0
397;TBZ2;1;5;5;3;2;E1;4;10,33;13;0;0;0;0;0;1;0;0;0
398;TBZ2;1;5;5;3;2;S;4;18,98;9;0;0;0;0;0;0;0;0;0
399;TBZ2;1;5;5;3;23;E1;4;11,42;9;0;0;0;0;0;0;0;1;0
400;TBZ2;1;5;5;3;23;E1;2;5,19;9;0;0;0;0;0;0;0;0;0
401;TBZ2;1;5;5;3;2;E1;4;11,04;10;0;0;0;0;0;1;0;0;0
402;TBZ2;1;5;5;3;23;S;4;10,38;8;0;0;0;0;0;0;0;0;0
403;TBZ2;1;5;5;3;23;S;4;8,64;11;0;0;0;0;0;0;0;0;0
404;TBZ2;1;5;5;3;2;E1;4;7,96;;0;0;0;0;0;1;0;0;0
405;TBZ2;1;5;5;3;2;S;4;23,13;18;0;0;0;0;0;0;0;1;0
406;TBZ2;1;5;5;3;2;E1;4;13,72;12;0;0;0;0;0;1;0;0;0
407;TBZ2;1;5;5;3;23;S;4;17,29;11;0;0;0;0;0;0;0;0;0
408;TBZ2;1;5;5;3;23;E1;4;13,78;12;0;0;0;0;0;1;0;0;0
409;TBZ2;1;5;5;3;23;S;4;13,99;11;0;0;0;0;0;0;0;0;0
410;TBZ2;1;5;5;3;23;E2;2;15,25;10;0;0;0;0;0;0;0;1;0
411;TBZ2;1;5;5;3;2;E1;4;12,68;11;0;0;0;0;0;1;0;1;0
412;TBZ2;1;5;5;3;23;S;4;11,65;8;0;0;0;0;0;0;0;0;0
413;TBZ2;1;5;5;3;2;E2;2;22,13;12;0;0;0;0;0;0;0;1;0
413;TBZ2;1;5;5;3;23;E1;4;9,42;11;0;0;0;0;0;1;0;0;0
414;TBZ2;1;5;5;3;23;S;4;5,99;11;0;0;0;0;0;0;0;1;0
415;TBZ2;1;5;5;3;23;E1;4;11,43;13;0;0;0;0;0;1;0;0;0
416;TBZ2;1;5;5;3;2;E1;4;9,72;8;0;0;0;0;0;1;0;0;0
417;TBZ2;1;5;5;3;23;S;4;16,75;14;0;0;0;0;0;0;0;0;0
418;TBZ2;1;6;5;3;23;E1;4;9,68;13;0;0;0;0;0;0;0;0;0
419;TBZ2;1;6;5;3;23;E1;4;13,67;10;0;0;0;0;0;1;0;0;0
420;TBZ2;1;6;5;3;2;E2;4;27,42;17;0;0;0;0;0;0;0;0;0
421;TBZ2;1;6;5;3;2;E1;4;12,2;14;0;0;0;0;0;1;0;0;0
422;TBZ2;1;6;5;3;2;E1;4;11,39;11;0;0;0;0;0;1;0;1;0
423;TBZ2;1;6;5;3;2;E1;4;9,67;9;0;0;0;0;0;1;0;0;0
424;TBZ2;1;6;5;3;1;E1;4;10,92;11;0;0;0;0;0;1;0;0;0
425;TBZ2;1;6;5;3;2;E1;4;15,45;13;0;0;0;0;0;1;0;0;0
426;TBZ2;1;6;5;3;23;E1;4;13,81;14;0;0;0;0;0;1;0;0;0
427;TBZ2;1;6;5;3;23;E1;2;6,81;10;0;0;0;0;0;0;0;0;0
428;TBZ2;1;6;5;3;23;C;2;6,22;;0;0;0;0;0;0;0;0;0
429;TBZ2;1;6;5;3;2;S;4;24,71;19;0;0;0;0;0;0;0;0;0
430;TBZ2;1;6;5;3;23;S;4;19,68;15;0;0;0;0;0;0;0;0;0
431;TBZ2;1;6;5;3;2;E2;4;12,48;12;0;0;0;0;0;1;0;0;0
432;TBZ2;1;6;5;3;23;S;4;11,3;14;0;0;0;0;0;0;0;0;0
433;TBZ2;1;6;5;3;23;E1;4;10,34;9;0;0;0;0;0;1;0;0;0
434;TBZ2;1;6;5;3;2;E1;4;11,64;13;0;0;0;0;0;1;0;0;0
435;TBZ2;1;6;5;3;2;E1;4;10,83;8;0;0;0;0;0;1;0;0;0
436;TBZ2;1;6;5;3;2;S;4;24,17;17;0;0;0;0;0;0;0;1;0
437;TBZ2;1;6;5;3;2;E1;4;11,11;11;0;0;0;0;0;1;0;0;0
438;TBZ2;1;6;5;3;2;E2;2;27,91;12;0;0;0;0;0;0;0;0;0
439;TBZ2;1;6;5;3;23;E1;4;9,68;9;0;0;0;0;0;1;0;0;0
440;TBZ2;1;6;5;3;23;E1;4;15,33;11;0;0;0;0;0;1;0;0;0
441;TBZ2;1;6;5;3;2;E1;4;9,87;;0;0;0;0;0;1;0;0;0
442;TBZ2;1;6;5;3;2;E2;2;24,13;14;0;0;0;0;0;0;0;1;0
443;TBZ2;1;6;5;3;2;E1;4;11,23;11;0;0;0;0;0;1;0;1;0
444;TBZ2;1;6;5;3;2;E2;3;21,24;15;0;0;0;0;0;0;0;0;0
445;TBZ2;1;6;5;3;2;E1;4;11,82;11;0;0;0;0;0;1;0;1;0
446;TBZ2;1;6;5;3;23;E2;2;13;9;0;0;0;0;0;0;0;0;0
447;TBZ2;1;6;5;3;23;E2;2;14,6;9;0;0;0;0;0;0;0;0;0
448;TBZ2;1;6;5;3;23;E1;4;12,24;11;0;0;0;0;0;1;0;0;0
449;TBZ2;1;6;5;3;23;E1;4;12,4;8;0;0;0;0;0;1;0;0;0
450;TBZ2;1;6;5;3;2;E1;4;10,05;11;0;0;0;0;0;1;0;0;0
451;TBZ2;1;6;5;3;2;E1;4;11,95;14;0;0;0;0;0;1;0;0;0
452;TBZ2;1;6;5;3;2;E1;4;14,85;12;0;0;0;0;0;1;0;0;0
453;TBZ2;1;6;5;3;23;E1;2;6,91;10;0;0;0;0;0;0;0;0;0
454;TBZ2;1;6;5;3;23;S;3;14,93;8;0;0;0;0;0;0;0;0;0
455;TBZ2;1;6;5;3;23;S;3;13,49;12;0;0;0;0;0;0;0;0;0
456;TBZ2;1;6;5;3;23;E2;2;13,72;8;0;0;0;0;0;0;0;0;0
457;TBZ2;1;6;5;3;2;E1;4;9,84;11;0;0;0;0;0;1;0;0;0
458;TBZ2;1;6;5;3;2;S;4;26,3;18;0;0;0;0;0;0;0;0;0
460;TBZ2;1;6;5;3;23;C;2;6,2;10;0;0;0;0;0;0;0;0;0
461;TBZ2;1;6;5;3;23;E1;4;10,58;10;0;0;0;0;0;1;0;0;0
462;TBZ2;1;6;5;3;2;E1;4;14,31;12;0;0;0;0;0;1;0;0;0
463;TBZ2;1;6;5;3;2;E1;4;10,25;10;0;0;0;0;0;1;0;0;0
464;TBZ2;1;6;5;3;2;E1;4;9,8;10;0;0;0;0;0;1;0;0;0
465;TBZ2;1;6;5;3;2;E1;4;10,95;11;0;0;0;0;0;1;0;0;0
466;TBZ2;1;6;5;3;2;E1;4;6,02;8;0;0;0;0;0;0;0;0;0
467;TBZ2;1;6;5;3;23;E1;4;13,99;;0;0;0;0;0;0;0;0;0
468;TBZ2;1;6;5;3;23;E1;4;13,67;;0;0;0;0;0;1;0;0;0
469;TBZ2;1;6;5;3;23;C;2;6,08;9;0;0;0;0;0;0;0;0;0
470;TBZ2;1;6;5;3;23;S;3;14,49;11;0;0;0;0;0;0;0;0;0
471;TBZ2;1;6;5;3;2;E1;4;14,84;12;0;0;0;0;0;1;0;0;0
472;TBZ2;1;7;5;3;2;S;4;24,48;20;0;0;0;0;0;0;0;0;0
473;TBZ2;1;7;5;3;23;C;2;6,36;9;0;0;0;0;0;0;0;0;0
474;TBZ2;1;7;5;3;23;E1;4;12,59;12;0;0;0;0;0;1;0;0;0
475;TBZ2;1;7;5;3;2;E1;4;11,17;13;0;0;0;0;0;1;0;1;0
476;TBZ2;1;7;5;3;2;S;3;27,33;16;0;0;0;0;0;0;0;0;0
477;TBZ2;1;7;5;3;2;E1;4;10,25;13;0;0;0;0;0;1;0;0;0
478;TBZ2;1;7;5;3;2;S;3;31,9;18;0;0;0;0;0;0;0;1;0
479;TBZ2;1;7;5;3;23;S;3;12,14;12;0;0;0;0;0;0;0;1;0
480;TBZ2;1;7;5;3;23;E1;4;10,97;10;0;0;0;0;0;1;0;1;0
481;TBZ2;1;7;5;3;23;E1;9;8,35;9;0;0;0;0;0;0;0;0;0
482;TBZ2;1;7;5;3;23;E2;2;15,3;8;0;0;0;0;0;0;0;0;0
483;TBZ2;1;7;5;3;2;E1;4;11,01;12;0;0;0;0;0;1;0;0;0
484;TBZ2;1;7;5;3;23;S;4;8,34;8;0;0;0;0;0;0;0;0;0
485;TBZ2;1;7;5;3;2;S;3;5,06;6;0;0;0;0;0;0;0;0;0
486;TBZ2;1;7;5;3;2;E2;2;24,97;16;0;0;0;0;0;0;0;0;0
487;TBZ2;1;7;5;3;23;S;4;8,75;12;0;0;0;0;0;0;0;0;0
488;TBZ2;1;7;5;3;2;E1;4;11,31;10;0;0;0;0;0;1;0;0;0
489;TBZ2;1;7;5;3;23;C;3;8,06;11;0;0;0;0;0;0;0;0;0
490;TBZ2;1;8;5;3;2;E1;4;11,45;12;0;0;0;0;0;1;0;0;0
491;TBZ2;1;8;5;3;23;E3;2;18,71;10;0;0;0;0;0;0;0;0;0
492;TBZ2;1;8;5;3;2;E1;4;11;9;0;0;0;0;0;1;0;0;0
493;TBZ2;1;8;5;3;2;E1;4;11,93;14;0;0;0;0;0;1;0;0;0
494;TBZ2;1;8;5;3;23;E1;4;9,86;9;0;0;0;0;0;0;0;0;0
495;TBZ2;1;8;5;3;23;E1;2;8,47;7;0;0;0;0;0;0;0;0;0
496;TBZ2;1;8;5;3;2;E1;4;8,18;13;0;0;0;0;0;1;0;0;0
497;TBZ2;1;8;5;3;2;E1;4;10,37;10;0;0;0;0;0;1;0;0;0
498;TBZ2;1;8;5;3;2;S;4;24,02;18;0;0;0;0;0;0;0;0;0
499;TBZ2;1;8;5;3;23;E1;4;10,79;11;0;0;0;0;0;0;0;0;0
500;TBZ2;1;8;5;3;23;E2;2;15,07;8;0;0;0;0;0;0;0;0;0
501;TBZ2;1;8;5;3;23;E1;4;18,73;12;0;0;0;0;0;1;0;0;0
502;TBZ2;1;8;5;3;23;E1;4;10,85;14;0;0;0;0;0;1;0;1;0
503;TBZ2;1;8;5;3;2;S;4;26,36;13;0;0;0;0;0;0;0;0;0
504;TBZ2;1;8;5;3;2;S;4;19,67;14;0;0;0;0;0;0;0;0;0
506;TBZ2;1;8;5;3;23;E1;4;9,45;5;0;0;0;0;0;0;0;0;0
507;TBZ2;1;8;5;3;2;E1;4;14;14;0;0;0;0;0;1;0;0;0
508;TBZ2;1;8;5;3;23;S;4;7,84;11;0;0;0;0;0;0;0;0;0
509;TBZ2;1;8;5;3;2;E1;4;14,89;14;0;0;0;0;0;1;0;0;0
510;TBZ2;1;8;5;3;2;E1;4;10,13;11;0;0;0;0;0;1;0;0;0
511;TBZ2;1;8;5;3;23;S;4;30,04;17;0;0;0;0;0;0;0;0;0
512;TBZ2;1;8;5;3;23;S;4;14,05;10;0;0;0;0;0;0;0;0;0
513;TBZ2;1;8;5;3;23;E2;2;12,49;11;0;0;0;0;0;0;0;0;0
514;TBZ2;1;8;5;3;2;E2;2;29,11;20;0;0;0;0;0;0;0;1;0
515;TBZ2;1;8;5;3;23;E2;4;7,2;16;0;0;0;0;0;0;0;0;0
516;TBZ2;1;8;5;3;2;S;4;26,37;21;0;0;0;0;1;0;0;0;0
517;TBZ2;1;8;5;3;2;E1;4;10,4;10;0;0;0;0;0;1;0;0;0
518;TBZ2;1;8;5;3;2;E1;4;9,35;10;0;0;0;0;0;1;0;0;0
519;TBZ2;1;8;5;3;2;E2;2;28,43;18;0;0;0;0;0;0;0;0;0
520;TBZ2;1;8;5;3;2;E1;4;10,89;15;0;0;0;0;0;1;0;0;0
521;TBZ2;1;8;5;3;23;E1;4;10,48;11;0;0;0;0;0;0;0;0;0
522;TBZ2;1;8;5;3;2;E2;2;28,22;20;0;0;0;0;0;0;0;0;0
523;TBZ2;1;8;5;3;1;E1;4;12,63;12;0;0;0;0;0;1;0;0;0
524;TBZ2;1;8;5;3;2;S;4;29,62;16;0;0;0;0;0;0;0;0;0
525;TBZ2;1;8;5;3;2;E1;4;11,96;12;0;0;0;0;0;1;0;0;0
526;TBZ2;1;8;5;3;2;E1;4;12,22;11;0;0;0;0;0;1;0;0;0
527;TBZ2;1;8;5;3;2;E1;4;10,52;11;0;0;0;0;0;1;0;0;0
528;TBZ2;1;8;5;3;23;E2;2;11,59;8;0;0;0;0;0;0;0;0;0
529;TBZ2;1;8;5;3;2;E1;4;10,81;11;0;0;0;0;0;1;0;0;0
530;TBZ2;1;8;5;3;2;E1;4;8,81;6;0;0;0;0;0;1;0;0;0
531;TBZ2;1;8;5;3;2;E1;4;12,87;13;0;0;0;0;0;1;0;0;0
532;TBZ2;1;8;5;3;23;E1;4;12,64;12;0;0;0;0;0;1;0;0;0
533;TBZ2;1;8;5;3;23;E1;4;12,29;12;0;0;0;0;0;1;0;0;0
534;TBZ2;1;8;5;3;2;E1;4;14,33;14;0;0;0;0;0;1;0;0;0
535;TBZ2;1;8;5;3;2;E2;2;30,96;20;0;0;0;0;1;0;0;0;0
536;TBZ2;1;8;5;3;2;S;4;28,99;18;0;0;0;0;1;0;0;0;0
537;TBZ2;1;8;5;3;2;S;4;22,48;11;0;0;0;0;1;0;0;0;0
538;TBZ2;1;8;5;3;23;E1;4;11,11;12;0;0;0;0;0;0;0;0;0
539;TBZ2;1;8;5;3;23;E2;2;15,55;9;0;0;0;0;0;0;0;0;0
540;TBZ2;1;8;5;3;2;E1;4;10,58;9;0;0;0;0;0;1;0;0;0
541;TBZ2;1;8;5;3;2;E1;4;16,05;11;0;0;0;0;0;1;0;0;0
542;TBZ2;1;8;5;3;2;S;4;6,46;9;0;0;0;0;0;0;0;0;0
543;TBZ2;1;8;5;3;23;E1;4;15,84;10;0;0;0;0;0;1;0;0;0
544;TBZ2;1;8;5;3;1;E1;4;9,78;11;0;0;0;0;0;1;0;0;0
545;TBZ2;1;8;5;3;2;E1;4;12,33;9;0;0;0;0;0;1;0;0;0
546;TBZ2;1;8;5;3;23;S;4;15,32;11;0;0;0;0;0;0;0;0;0
